slot,day_index,susceptible,exposed,infectious,recovered,new_infections,isolated
8208,342,45,0,0,15,0,0
8232,343,45,0,0,15,0,0
8256,344,45,0,0,15,0,0
8280,345,45,0,0,15,0,0
8281,345,45,0,0,15,0,0
8282,345,45,0,0,15,0,0
8283,345,45,0,0,15,0,0
8284,345,45,0,0,15,0,0
8285,345,45,0,0,15,0,0
8286,345,45,0,0,15,0,0
8287,345,45,0,0,15,0,0
8304,346,45,0,0,15,0,0
8328,347,45,0,0,15,0,0
8352,348,45,0,0,15,0,0
8376,349,45,0,0,15,0,0
8400,350,45,0,0,15,0,0
8401,350,45,0,0,15,0,0
8402,350,45,0,0,15,0,0
8403,350,45,0,0,15,0,0
8404,350,45,0,0,15,0,0
8405,350,45,0,0,15,0,0
8406,350,45,0,0,15,0,0
8407,350,45,0,0,15,0,0
8424,351,45,0,0,15,0,0
8448,352,45,0,0,15,0,0
8472,353,45,0,0,15,0,0
8496,354,45,0,0,15,0,0
8520,355,45,0,0,15,0,0
8521,355,45,0,0,15,0,0
8522,355,45,0,0,15,0,0
8523,355,45,0,0,15,0,0
8524,355,45,0,0,15,0,0
8525,355,45,0,0,15,0,0
8526,355,45,0,0,15,0,0
8527,355,45,0,0,15,0,0
8544,356,45,0,0,15,0,0
8568,357,45,0,0,15,0,0
8592,358,45,0,0,15,0,0
8616,359,45,0,0,15,0,0
8640,360,45,0,0,15,0,0
8641,360,45,0,0,15,0,0
8642,360,45,0,0,15,0,0
8643,360,45,0,0,15,0,0
8644,360,45,0,0,15,0,0
8645,360,45,0,0,15,0,0
8646,360,45,0,0,15,0,0
8647,360,45,0,0,15,0,0
8664,361,45,0,0,15,0,0
8688,362,45,0,0,15,0,0
8712,363,45,0,0,15,0,0
8736,364,45,0,0,15,0,0
8760,365,45,0,0,15,0,0
